AA,1988,694757
AA,1989,723252
AA,1990,712060
AA,1991,725191
AA,1992,132158
AL,1988,361059
AS,1988,89822
AS,1989,89122
AS,1990,97934
AS,1991,98952
AS,1992,15652
CO,1988,457031
CO,1989,410322
CO,1990,427570
CO,1991,424734
CO,1992,70576
DL,1988,753983
DL,1989,783320
DL,1990,824062
DL,1991,874791
DL,1992,150065
EA,1988,389292
EA,1989,169704
EA,1990,252013
HP,1988,180871
HP,1989,195588
HP,1990,216314
HP,1991,219896
HP,1992,30626
ML,1991,70622
NW,1988,431440
NW,1989,451752
NW,1990,461745
NW,1991,460230
NW,1992,80379
PA,1988,72264
PA,1989,79333
PA,1990,83056
PA,1991,64729
PI,1988,470957
PI,1989,286518
PS,1988,41911
TW,1988,275819
TW,1989,276471
TW,1990,264182
TW,1991,231769
TW,1992,39838
UA,1988,587144
UA,1989,574674
UA,1990,606713
UA,1991,630093
UA,1992,107934
US,1988,133324
US,1989,712342
US,1990,1002485
US,1991,907184
US,1992,144134
WN,1988,262422
WN,1989,288802
WN,1990,322759
WN,1991,368734
WN,1992,73594
