9E,2007,258851
9E,2008,262208
9E,2009,262973
9E,2010,261364
9E,2013,296701
AA,1988,694757
AA,1989,723252
AA,1990,712060
AA,1991,725191
AA,1992,782371
AA,1993,786696
AA,1994,722277
AA,1995,688471
AA,1996,655539
AA,1997,663954
AA,1998,653919
AA,1999,692653
AA,2000,742265
AA,2001,716985
AA,2002,852439
AA,2003,752241
AA,2004,698548
AA,2005,673569
AA,2006,643597
AA,2007,633857
AA,2008,604885
AA,2009,551597
AA,2010,540963
AA,2011,538179
AA,2012,525220
AA,2013,537891
AA,2014,132707
AL,1988,361059
AQ,2000,11036
AQ,2001,53798
AQ,2006,35387
AQ,2007,46360
AQ,2008,7800
AS,1988,89822
AS,1989,89122
AS,1990,97934
AS,1991,98952
AS,1992,102207
AS,1993,98431
AS,1994,117475
AS,1995,135124
AS,1996,144291
AS,1997,147750
AS,1998,152220
AS,1999,156098
AS,2000,154171
AS,2001,156447
AS,2002,159194
AS,2003,161593
AS,2004,166992
AS,2005,158097
AS,2006,159404
AS,2007,160185
AS,2008,151102
AS,2009,137322
AS,2010,136950
AS,2011,143726
AS,2012,147569
AS,2013,154743
AS,2014,36667
B6,2003,67184
B6,2004,89834
B6,2005,111050
B6,2006,155732
B6,2007,191450
B6,2008,196091
B6,2009,194336
B6,2010,201434
B6,2011,215970
B6,2012,229056
B6,2013,241777
B6,2014,60182
CO,1988,457031
CO,1989,410322
CO,1990,427570
CO,1991,424734
CO,1992,421974
CO,1993,419560
CO,1994,484834
CO,1995,434425
CO,1996,414410
CO,1997,403349
CO,1998,399273
CO,1999,400014
CO,2000,393036
CO,2001,377281
CO,2002,325246
CO,2003,302742
CO,2004,299329
CO,2005,296661
CO,2006,309389
CO,2007,323151
CO,2008,298455
CO,2009,258159
CO,2010,239271
CO,2011,245318
DH,2003,291600
DH,2004,264955
DH,2005,136492
DL,1988,753983
DL,1989,783320
DL,1990,824062
DL,1991,874791
DL,1992,916593
DL,1993,898896
DL,1994,874526
DL,1995,884019
DL,1996,888306
DL,1997,921850
DL,1998,915095
DL,1999,914130
DL,2000,908029
DL,2001,835236
DL,2002,728758
DL,2003,660617
DL,2004,687638
DL,2005,658302
DL,2006,506086
DL,2007,475889
DL,2008,451931
DL,2009,428007
DL,2010,732973
DL,2011,732331
DL,2012,726879
DL,2013,754670
DL,2014,180224
EA,1988,389292
EA,1989,169704
EA,1990,252013
EV,2003,273712
EV,2004,278861
EV,2005,304647
EV,2006,273143
EV,2007,286234
EV,2008,280575
EV,2009,299000
EV,2010,319921
EV,2011,327845
EV,2012,740855
EV,2013,748696
EV,2014,173956
F9,2005,53255
F9,2006,90181
F9,2007,97760
F9,2008,95762
F9,2009,86989
F9,2010,81966
F9,2011,85485
F9,2012,79255
F9,2013,75612
F9,2014,16971
FL,2003,144700
FL,2004,162558
FL,2005,195392
FL,2006,237645
FL,2007,263159
FL,2008,261684
FL,2009,251415
FL,2010,248844
FL,2011,248703
FL,2012,218162
FL,2013,173952
FL,2014,26940
HA,2003,7831
HA,2004,48077
HA,2005,48183
HA,2006,52173
HA,2007,56175
HA,2008,61826
HA,2009,72920
HA,2010,67649
HA,2011,66740
HA,2012,74109
HA,2013,72286
HA,2014,17510
HP,1988,180871
HP,1989,195588
HP,1990,216314
HP,1991,219896
HP,1992,199066
HP,1993,176756
HP,1994,177851
HP,1995,194508
HP,1996,203001
HP,1997,206304
HP,1998,203071
HP,1999,209496
HP,2000,219160
HP,2001,209979
HP,2002,196111
HP,2003,189519
HP,2004,195939
HP,2005,197853
ML,1991,70622
MQ,2001,489418
MQ,2002,439984
MQ,2003,429098
MQ,2004,483088
MQ,2005,532032
MQ,2006,550088
MQ,2007,540494
MQ,2008,490693
MQ,2009,437009
MQ,2010,436976
MQ,2011,448178
MQ,2012,473140
MQ,2013,439865
MQ,2014,99989
NW,1988,431440
NW,1989,451752
NW,1990,461745
NW,1991,460230
NW,1992,474931
NW,1993,474831
NW,1994,482798
NW,1995,521693
NW,1996,543041
NW,1997,537152
NW,1998,527512
NW,1999,537180
NW,2000,551337
NW,2001,533045
NW,2002,513331
NW,2003,499160
NW,2004,507286
NW,2005,480832
NW,2006,432880
NW,2007,414526
NW,2008,347652
NW,2009,293133
OH,2004,373346
OH,2005,381337
OH,2006,278099
OH,2007,236032
OH,2008,197607
OH,2009,151774
OH,2010,147633
OO,2003,396801
OO,2004,463448
OO,2005,517454
OO,2006,548109
OO,2007,597880
OO,2008,567157
OO,2009,547572
OO,2010,599620
OO,2011,587372
OO,2012,617756
OO,2013,626359
OO,2014,148886
PA,1988,72264
PA,1989,79333
PA,1990,83056
PA,1991,64729
PI,1988,470957
PI,1989,286518
PS,1988,41911
RU,2003,328086
RU,2004,367703
RU,2005,403767
RU,2006,214738
TW,1988,275819
TW,1989,276471
TW,1990,264182
TW,1991,231769
TW,1992,246449
TW,1993,244782
TW,1994,258205
TW,1995,272452
TW,1996,282176
TW,1997,274037
TW,1998,274073
TW,1999,275830
TW,2000,267131
TW,2001,244721
TZ,2003,69176
TZ,2004,75533
TZ,2005,44109
TZ,2006,19602
UA,1988,587144
UA,1989,574674
UA,1990,606713
UA,1991,630093
UA,1992,639349
UA,1993,649086
UA,1994,638750
UA,1995,724807
UA,1996,735266
UA,1997,743847
UA,1998,748459
UA,1999,774370
UA,2000,776559
UA,2001,704977
UA,2002,587887
UA,2003,543957
UA,2004,555812
UA,2005,485918
UA,2006,500008
UA,2007,490002
UA,2008,449515
UA,2009,377049
UA,2010,343081
UA,2011,311212
UA,2012,531245
UA,2013,505798
UA,2014,118096
US,1988,133324
US,1989,712342
US,1990,1002485
US,1991,907184
US,1992,886305
US,1993,833131
US,1994,857906
US,1995,778835
US,1996,728534
US,1997,718751
US,1998,696030
US,1999,714430
US,2000,748624
US,2001,688748
US,2002,511664
US,2003,411956
US,2004,419919
US,2005,425609
US,2006,504844
US,2007,485447
US,2008,453589
US,2009,413907
US,2010,407111
US,2011,408922
US,2012,404263
US,2013,412373
US,2014,102895
