9E,2007,258851
9E,2008,262208
9E,2009,262973
9E,2010,261364
9E,2013,296701
AA,2001,716985
AA,2002,852439
AA,2003,752241
AA,2004,698548
AA,2005,673569
AA,2006,643597
AA,2007,633857
AA,2008,604885
AA,2009,551597
AA,2010,540963
AA,2011,538179
AA,2012,525220
AA,2013,537891
AQ,2001,53798
AQ,2006,35387
AQ,2007,46360
AQ,2008,7800
AS,2001,156447
AS,2002,159194
AS,2003,161593
AS,2004,166992
AS,2005,158097
AS,2006,159404
AS,2007,160185
AS,2008,151102
AS,2009,137322
AS,2010,136950
AS,2011,143726
AS,2012,147569
AS,2013,154743
B6,2003,67184
B6,2004,89834
B6,2005,111050
B6,2006,155732
B6,2007,191450
B6,2008,196091
B6,2009,194336
B6,2010,201434
B6,2011,215970
B6,2012,229056
B6,2013,241777
CO,2001,377281
CO,2002,325246
CO,2003,302742
CO,2004,299329
CO,2005,296661
CO,2006,309389
CO,2007,323151
CO,2008,298455
CO,2009,258159
CO,2010,239271
CO,2011,245318
DH,2003,291600
DH,2004,264955
DH,2005,136492
DL,2001,835236
DL,2002,728758
DL,2003,660617
DL,2004,687638
DL,2005,658302
DL,2006,506086
DL,2007,475889
DL,2008,451931
DL,2009,428007
DL,2010,732973
DL,2011,732331
DL,2012,726879
DL,2013,754670
EV,2003,273712
EV,2004,278861
EV,2005,304647
EV,2006,273143
EV,2007,286234
EV,2008,280575
EV,2009,299000
EV,2010,319921
EV,2011,327845
EV,2012,740855
EV,2013,748696
F9,2005,53255
F9,2006,90181
F9,2007,97760
F9,2008,95762
F9,2009,86989
F9,2010,81966
F9,2011,85485
F9,2012,79255
F9,2013,75612
FL,2003,144700
FL,2004,162558
FL,2005,195392
FL,2006,237645
FL,2007,263159
FL,2008,261684
FL,2009,251415
FL,2010,248844
FL,2011,248703
FL,2012,218162
FL,2013,173952
HA,2003,7831
HA,2004,48077
HA,2005,48183
HA,2006,52173
HA,2007,56175
HA,2008,61826
HA,2009,72920
HA,2010,67649
HA,2011,66740
HA,2012,74109
HA,2013,72286
HP,2001,209979
HP,2002,196111
HP,2003,189519
HP,2004,195939
HP,2005,197853
MQ,2001,489418
MQ,2002,439984
MQ,2003,429098
MQ,2004,483088
MQ,2005,532032
MQ,2006,550088
MQ,2007,540494
MQ,2008,490693
MQ,2009,437009
MQ,2010,436976
MQ,2011,448178
MQ,2012,473140
MQ,2013,439865
NW,2001,533045
NW,2002,513331
NW,2003,499160
NW,2004,507286
NW,2005,480832
NW,2006,432880
NW,2007,414526
NW,2008,347652
NW,2009,293133
OH,2004,373346
OH,2005,381337
OH,2006,278099
OH,2007,236032
OH,2008,197607
OH,2009,151774
OH,2010,147633
OO,2003,396801
OO,2004,463448
OO,2005,517454
OO,2006,548109
OO,2007,597880
OO,2008,567157
OO,2009,547572
OO,2010,599620
OO,2011,587372
OO,2012,617756
OO,2013,626359
RU,2003,328086
RU,2004,367703
RU,2005,403767
RU,2006,214738
TW,2001,244721
TZ,2003,69176
TZ,2004,75533
TZ,2005,44109
TZ,2006,19602
UA,2001,704977
UA,2002,587887
UA,2003,543957
UA,2004,555812
UA,2005,485918
UA,2006,500008
UA,2007,490002
UA,2008,449515
UA,2009,377049
UA,2010,343081
UA,2011,311212
UA,2012,531245
UA,2013,505798
US,2001,688748
US,2002,511664
US,2003,411956
US,2004,419919
US,2005,425609
US,2006,504844
US,2007,485447
US,2008,453589
US,2009,413907
US,2010,407111
US,2011,408922
US,2012,404263
US,2013,412373
VX,2012,54742
VX,2013,57133
WN,2001,957145
WN,2002,956745
WN,2003,958566
WN,2004,990404
WN,2005,1036034
WN,2006,1099321
WN,2007,1168871
WN,2008,1201754
WN,2009,1132278
WN,2010,1124487
WN,2011,1155717
WN,2012,1140535
WN,2013,1130704
XE,2006,226732
XE,2007,434773
XE,2008,374510
XE,2009,310717
XE,2010,385077
XE,2011,413286
YV,2006,304764
YV,2007,294362
YV,2008,254930
YV,2009,244128
YV,2010,174797
YV,2011,156297
YV,2012,133976
YV,2013,140922
